filename,x,y,source_x,source_y
mirror_Vertical_velocity_53_Source_x_0.525_Source_y_-0.525.txt,0.600,-0.525,0.525,-0.525
mirror_Vertical_velocity_53_Source_x_0.6_Source_y_-0.6.txt,0.600,-0.525,0.600,-0.600
mirror_Vertical_velocity_53_Source_x_0.6_Source_y_-0.45.txt,0.600,-0.525,0.600,-0.450
mirror_Vertical_velocity_53_Source_x_0.675_Source_y_-0.525.txt,0.600,-0.525,0.675,-0.525
mirror_Vertical_velocity_53_Source_x_0.525_Source_y_0.525.txt,0.600,0.525,0.525,0.525
mirror_Vertical_velocity_53_Source_x_0.6_Source_y_0.45.txt,0.600,0.525,0.600,0.450
mirror_Vertical_velocity_53_Source_x_0.6_Source_y_0.6.txt,0.600,0.525,0.600,0.600
mirror_Vertical_velocity_53_Source_x_0.675_Source_y_0.525.txt,0.600,0.525,0.675,0.525
mirror_Vertical_velocity_54_Source_x_-0.525_Source_y_-0.525.txt,-0.450,-0.525,-0.525,-0.525
mirror_Vertical_velocity_54_Source_x_-0.45_Source_y_-0.6.txt,-0.450,-0.525,-0.450,-0.600
mirror_Vertical_velocity_54_Source_x_-0.45_Source_y_-0.45.txt,-0.450,-0.525,-0.450,-0.450
mirror_Vertical_velocity_54_Source_x_-0.375_Source_y_-0.525.txt,-0.450,-0.525,-0.375,-0.525
Vertical_velocity_54_Source_x_-0.525_Source_y_0.525.txt,-0.450,0.525,-0.525,0.525
Vertical_velocity_54_Source_x_-0.45_Source_y_0.45.txt,-0.450,0.525,-0.450,0.450
Vertical_velocity_54_Source_x_-0.45_Source_y_0.6.txt,-0.450,0.525,-0.450,0.600
Vertical_velocity_54_Source_x_-0.375_Source_y_0.525.txt,-0.450,0.525,-0.375,0.525
mirror_Vertical_velocity_54_Source_x_0.375_Source_y_-0.525.txt,0.450,-0.525,0.375,-0.525
mirror_Vertical_velocity_54_Source_x_0.45_Source_y_-0.6.txt,0.450,-0.525,0.450,-0.600
mirror_Vertical_velocity_54_Source_x_0.45_Source_y_-0.45.txt,0.450,-0.525,0.450,-0.450
mirror_Vertical_velocity_54_Source_x_0.525_Source_y_-0.525.txt,0.450,-0.525,0.525,-0.525
mirror_Vertical_velocity_54_Source_x_0.375_Source_y_0.525.txt,0.450,0.525,0.375,0.525
mirror_Vertical_velocity_54_Source_x_0.45_Source_y_0.45.txt,0.450,0.525,0.450,0.450
mirror_Vertical_velocity_54_Source_x_0.45_Source_y_0.6.txt,0.450,0.525,0.450,0.600
mirror_Vertical_velocity_54_Source_x_0.525_Source_y_0.525.txt,0.450,0.525,0.525,0.525
mirror_Vertical_velocity_55_Source_x_-0.375_Source_y_-0.525.txt,-0.300,-0.525,-0.375,-0.525
mirror_Vertical_velocity_55_Source_x_-0.3_Source_y_-0.6.txt,-0.300,-0.525,-0.300,-0.600
mirror_Vertical_velocity_55_Source_x_-0.3_Source_y_-0.45.txt,-0.300,-0.525,-0.300,-0.450
mirror_Vertical_velocity_55_Source_x_-0.225_Source_y_-0.525.txt,-0.300,-0.525,-0.225,-0.525
Vertical_velocity_55_Source_x_-0.375_Source_y_0.525.txt,-0.300,0.525,-0.375,0.525
Vertical_velocity_55_Source_x_-0.3_Source_y_0.45.txt,-0.300,0.525,-0.300,0.450
Vertical_velocity_55_Source_x_-0.3_Source_y_0.6.txt,-0.300,0.525,-0.300,0.600
Vertical_velocity_55_Source_x_-0.225_Source_y_0.525.txt,-0.300,0.525,-0.225,0.525
mirror_Vertical_velocity_55_Source_x_0.225_Source_y_-0.525.txt,0.300,-0.525,0.225,-0.525
mirror_Vertical_velocity_55_Source_x_0.3_Source_y_-0.6.txt,0.300,-0.525,0.300,-0.600
mirror_Vertical_velocity_55_Source_x_0.3_Source_y_-0.45.txt,0.300,-0.525,0.300,-0.450
mirror_Vertical_velocity_55_Source_x_0.375_Source_y_-0.525.txt,0.300,-0.525,0.375,-0.525
mirror_Vertical_velocity_55_Source_x_0.225_Source_y_0.525.txt,0.300,0.525,0.225,0.525
mirror_Vertical_velocity_55_Source_x_0.3_Source_y_0.45.txt,0.300,0.525,0.300,0.450
mirror_Vertical_velocity_55_Source_x_0.3_Source_y_0.6.txt,0.300,0.525,0.300,0.600
mirror_Vertical_velocity_55_Source_x_0.375_Source_y_0.525.txt,0.300,0.525,0.375,0.525
mirror_Vertical_velocity_56_Source_x_-0.225_Source_y_-0.525.txt,-0.150,-0.525,-0.225,-0.525
mirror_Vertical_velocity_56_Source_x_-0.15_Source_y_-0.6.txt,-0.150,-0.525,-0.150,-0.600
mirror_Vertical_velocity_56_Source_x_-0.15_Source_y_-0.45.txt,-0.150,-0.525,-0.150,-0.450
mirror_Vertical_velocity_56_Source_x_-0.075_Source_y_-0.525.txt,-0.150,-0.525,-0.075,-0.525
Vertical_velocity_56_Source_x_-0.225_Source_y_0.525.txt,-0.150,0.525,-0.225,0.525
Vertical_velocity_56_Source_x_-0.15_Source_y_0.45.txt,-0.150,0.525,-0.150,0.450
Vertical_velocity_56_Source_x_-0.15_Source_y_0.6.txt,-0.150,0.525,-0.150,0.600
Vertical_velocity_56_Source_x_-0.075_Source_y_0.525.txt,-0.150,0.525,-0.075,0.525
mirror_Vertical_velocity_56_Source_x_0.075_Source_y_-0.525.txt,0.150,-0.525,0.075,-0.525
mirror_Vertical_velocity_56_Source_x_0.15_Source_y_-0.6.txt,0.150,-0.525,0.150,-0.600
mirror_Vertical_velocity_56_Source_x_0.15_Source_y_-0.45.txt,0.150,-0.525,0.150,-0.450
mirror_Vertical_velocity_56_Source_x_0.225_Source_y_-0.525.txt,0.150,-0.525,0.225,-0.525
mirror_Vertical_velocity_56_Source_x_0.075_Source_y_0.525.txt,0.150,0.525,0.075,0.525
mirror_Vertical_velocity_56_Source_x_0.15_Source_y_0.45.txt,0.150,0.525,0.150,0.450
mirror_Vertical_velocity_56_Source_x_0.15_Source_y_0.6.txt,0.150,0.525,0.150,0.600
mirror_Vertical_velocity_56_Source_x_0.225_Source_y_0.525.txt,0.150,0.525,0.225,0.525
mirror_Vertical_velocity_57_Source_x_-0.075_Source_y_-0.525.txt,0.000,-0.525,-0.075,-0.525
mirror_Vertical_velocity_57_Source_x_0_Source_y_-0.6.txt,0.000,-0.525,0.000,-0.600
mirror_Vertical_velocity_57_Source_x_0_Source_y_-0.45.txt,0.000,-0.525,0.000,-0.450
mirror_Vertical_velocity_57_Source_x_0.075_Source_y_-0.525.txt,0.000,-0.525,0.075,-0.525
Vertical_velocity_57_Source_x_-0.075_Source_y_0.525.txt,0.000,0.525,-0.075,0.525
Vertical_velocity_57_Source_x_0_Source_y_0.45.txt,0.000,0.525,0.000,0.450
Vertical_velocity_57_Source_x_0_Source_y_0.6.txt,0.000,0.525,0.000,0.600
mirror_Vertical_velocity_57_Source_x_0.075_Source_y_0.525.txt,0.000,0.525,0.075,0.525
mirror_Vertical_velocity_58_Source_x_-1.35_Source_y_-0.45.txt,-1.275,-0.450,-1.350,-0.450
mirror_Vertical_velocity_58_Source_x_-1.27_Source_y_-0.525.txt,-1.275,-0.450,-1.275,-0.525
mirror_Vertical_velocity_58_Source_x_-1.27_Source_y_-0.375.txt,-1.275,-0.450,-1.275,-0.375
mirror_Vertical_velocity_58_Source_x_-1.2_Source_y_-0.45.txt,-1.275,-0.450,-1.200,-0.450
Vertical_velocity_58_Source_x_-1.35_Source_y_0.45.txt,-1.275,0.450,-1.350,0.450
Vertical_velocity_58_Source_x_-1.275_Source_y_0.375.txt,-1.275,0.450,-1.275,0.375
Vertical_velocity_58_Source_x_-1.275_Source_y_0.525.txt,-1.275,0.450,-1.275,0.525
Vertical_velocity_58_Source_x_-1.2_Source_y_0.45.txt,-1.275,0.450,-1.200,0.450
mirror_Vertical_velocity_58_Source_x_1.2_Source_y_-0.45.txt,1.275,-0.450,1.200,-0.450
mirror_Vertical_velocity_58_Source_x_1.27_Source_y_-0.525.txt,1.275,-0.450,1.275,-0.525
mirror_Vertical_velocity_58_Source_x_1.27_Source_y_-0.375.txt,1.275,-0.450,1.275,-0.375
mirror_Vertical_velocity_58_Source_x_1.35_Source_y_-0.45.txt,1.275,-0.450,1.350,-0.450
mirror_Vertical_velocity_58_Source_x_1.2_Source_y_0.45.txt,1.275,0.450,1.200,0.450
mirror_Vertical_velocity_58_Source_x_1.27_Source_y_0.375.txt,1.275,0.450,1.275,0.375
mirror_Vertical_velocity_58_Source_x_1.27_Source_y_0.525.txt,1.275,0.450,1.275,0.525
mirror_Vertical_velocity_58_Source_x_1.35_Source_y_0.45.txt,1.275,0.450,1.350,0.450
mirror_Vertical_velocity_59_Source_x_-1.2_Source_y_-0.45.txt,-1.125,-0.450,-1.200,-0.450
mirror_Vertical_velocity_59_Source_x_-1.12_Source_y_-0.525.txt,-1.125,-0.450,-1.125,-0.525
mirror_Vertical_velocity_59_Source_x_-1.12_Source_y_-0.375.txt,-1.125,-0.450,-1.125,-0.375
mirror_Vertical_velocity_59_Source_x_-1.05_Source_y_-0.45.txt,-1.125,-0.450,-1.050,-0.450
Vertical_velocity_59_Source_x_-1.2_Source_y_0.45.txt,-1.125,0.450,-1.200,0.450
Vertical_velocity_59_Source_x_-1.125_Source_y_0.375.txt,-1.125,0.450,-1.125,0.375
Vertical_velocity_59_Source_x_-1.125_Source_y_0.525.txt,-1.125,0.450,-1.125,0.525
Vertical_velocity_59_Source_x_-1.05_Source_y_0.45.txt,-1.125,0.450,-1.050,0.450
mirror_Vertical_velocity_59_Source_x_1.05_Source_y_-0.45.txt,1.125,-0.450,1.050,-0.450
mirror_Vertical_velocity_59_Source_x_1.12_Source_y_-0.525.txt,1.125,-0.450,1.125,-0.525
mirror_Vertical_velocity_59_Source_x_1.12_Source_y_-0.375.txt,1.125,-0.450,1.125,-0.375
mirror_Vertical_velocity_59_Source_x_1.2_Source_y_-0.45.txt,1.125,-0.450,1.200,-0.450
mirror_Vertical_velocity_59_Source_x_1.05_Source_y_0.45.txt,1.125,0.450,1.050,0.450
mirror_Vertical_velocity_59_Source_x_1.12_Source_y_0.375.txt,1.125,0.450,1.125,0.375
mirror_Vertical_velocity_59_Source_x_1.12_Source_y_0.525.txt,1.125,0.450,1.125,0.525
mirror_Vertical_velocity_59_Source_x_1.2_Source_y_0.45.txt,1.125,0.450,1.200,0.450
mirror_Vertical_velocity_60_Source_x_-1.05_Source_y_-0.45.txt,-0.975,-0.450,-1.050,-0.450
mirror_Vertical_velocity_60_Source_x_-0.975_Source_y_-0.525.txt,-0.975,-0.450,-0.975,-0.525
mirror_Vertical_velocity_60_Source_x_-0.975_Source_y_-0.375.txt,-0.975,-0.450,-0.975,-0.375
mirror_Vertical_velocity_60_Source_x_-0.9_Source_y_-0.45.txt,-0.975,-0.450,-0.900,-0.450
Vertical_velocity_60_Source_x_-1.05_Source_y_0.45.txt,-0.975,0.450,-1.050,0.450
Vertical_velocity_60_Source_x_-0.975_Source_y_0.375.txt,-0.975,0.450,-0.975,0.375
Vertical_velocity_60_Source_x_-0.975_Source_y_0.525.txt,-0.975,0.450,-0.975,0.525
Vertical_velocity_60_Source_x_-0.9_Source_y_0.45.txt,-0.975,0.450,-0.900,0.450
mirror_Vertical_velocity_60_Source_x_0.9_Source_y_-0.45.txt,0.975,-0.450,0.900,-0.450
mirror_Vertical_velocity_60_Source_x_0.975_Source_y_-0.525.txt,0.975,-0.450,0.975,-0.525
mirror_Vertical_velocity_60_Source_x_0.975_Source_y_-0.375.txt,0.975,-0.450,0.975,-0.375
mirror_Vertical_velocity_60_Source_x_1.05_Source_y_-0.45.txt,0.975,-0.450,1.050,-0.450
mirror_Vertical_velocity_60_Source_x_0.9_Source_y_0.45.txt,0.975,0.450,0.900,0.450
mirror_Vertical_velocity_60_Source_x_0.975_Source_y_0.375.txt,0.975,0.450,0.975,0.375
mirror_Vertical_velocity_60_Source_x_0.975_Source_y_0.525.txt,0.975,0.450,0.975,0.525
mirror_Vertical_velocity_60_Source_x_1.05_Source_y_0.45.txt,0.975,0.450,1.050,0.450
mirror_Vertical_velocity_61_Source_x_-0.9_Source_y_-0.45.txt,-0.825,-0.450,-0.900,-0.450
mirror_Vertical_velocity_61_Source_x_-0.825_Source_y_-0.525.txt,-0.825,-0.450,-0.825,-0.525
mirror_Vertical_velocity_61_Source_x_-0.825_Source_y_-0.375.txt,-0.825,-0.450,-0.825,-0.375
mirror_Vertical_velocity_61_Source_x_-0.75_Source_y_-0.45.txt,-0.825,-0.450,-0.750,-0.450
Vertical_velocity_61_Source_x_-0.9_Source_y_0.45.txt,-0.825,0.450,-0.900,0.450
Vertical_velocity_61_Source_x_-0.825_Source_y_0.375.txt,-0.825,0.450,-0.825,0.375
Vertical_velocity_61_Source_x_-0.825_Source_y_0.525.txt,-0.825,0.450,-0.825,0.525
Vertical_velocity_61_Source_x_-0.75_Source_y_0.45.txt,-0.825,0.450,-0.750,0.450
mirror_Vertical_velocity_61_Source_x_0.75_Source_y_-0.45.txt,0.825,-0.450,0.750,-0.450
mirror_Vertical_velocity_61_Source_x_0.825_Source_y_-0.525.txt,0.825,-0.450,0.825,-0.525
mirror_Vertical_velocity_61_Source_x_0.825_Source_y_-0.375.txt,0.825,-0.450,0.825,-0.375
mirror_Vertical_velocity_61_Source_x_0.9_Source_y_-0.45.txt,0.825,-0.450,0.900,-0.450
mirror_Vertical_velocity_61_Source_x_0.75_Source_y_0.45.txt,0.825,0.450,0.750,0.450
mirror_Vertical_velocity_61_Source_x_0.825_Source_y_0.375.txt,0.825,0.450,0.825,0.375
mirror_Vertical_velocity_61_Source_x_0.825_Source_y_0.525.txt,0.825,0.450,0.825,0.525
mirror_Vertical_velocity_61_Source_x_0.9_Source_y_0.45.txt,0.825,0.450,0.900,0.450
mirror_Vertical_velocity_62_Source_x_-0.75_Source_y_-0.45.txt,-0.675,-0.450,-0.750,-0.450
mirror_Vertical_velocity_62_Source_x_-0.675_Source_y_-0.525.txt,-0.675,-0.450,-0.675,-0.525
mirror_Vertical_velocity_62_Source_x_-0.675_Source_y_-0.375.txt,-0.675,-0.450,-0.675,-0.375
mirror_Vertical_velocity_62_Source_x_-0.6_Source_y_-0.45.txt,-0.675,-0.450,-0.600,-0.450
Vertical_velocity_62_Source_x_-0.75_Source_y_0.45.txt,-0.675,0.450,-0.750,0.450
Vertical_velocity_62_Source_x_-0.675_Source_y_0.375.txt,-0.675,0.450,-0.675,0.375
Vertical_velocity_62_Source_x_-0.675_Source_y_0.525.txt,-0.675,0.450,-0.675,0.525
Vertical_velocity_62_Source_x_-0.6_Source_y_0.45.txt,-0.675,0.450,-0.600,0.450
mirror_Vertical_velocity_62_Source_x_0.6_Source_y_-0.45.txt,0.675,-0.450,0.600,-0.450
mirror_Vertical_velocity_62_Source_x_0.675_Source_y_-0.525.txt,0.675,-0.450,0.675,-0.525
mirror_Vertical_velocity_62_Source_x_0.675_Source_y_-0.375.txt,0.675,-0.450,0.675,-0.375
mirror_Vertical_velocity_62_Source_x_0.75_Source_y_-0.45.txt,0.675,-0.450,0.750,-0.450
mirror_Vertical_velocity_62_Source_x_0.6_Source_y_0.45.txt,0.675,0.450,0.600,0.450
mirror_Vertical_velocity_62_Source_x_0.675_Source_y_0.375.txt,0.675,0.450,0.675,0.375
mirror_Vertical_velocity_62_Source_x_0.675_Source_y_0.525.txt,0.675,0.450,0.675,0.525
mirror_Vertical_velocity_62_Source_x_0.75_Source_y_0.45.txt,0.675,0.450,0.750,0.450
mirror_Vertical_velocity_63_Source_x_-0.6_Source_y_-0.45.txt,-0.525,-0.450,-0.600,-0.450
mirror_Vertical_velocity_63_Source_x_-0.525_Source_y_-0.525.txt,-0.525,-0.450,-0.525,-0.525
mirror_Vertical_velocity_63_Source_x_-0.525_Source_y_-0.375.txt,-0.525,-0.450,-0.525,-0.375
mirror_Vertical_velocity_63_Source_x_-0.45_Source_y_-0.45.txt,-0.525,-0.450,-0.450,-0.450
Vertical_velocity_63_Source_x_-0.6_Source_y_0.45.txt,-0.525,0.450,-0.600,0.450
Vertical_velocity_63_Source_x_-0.525_Source_y_0.375.txt,-0.525,0.450,-0.525,0.375
Vertical_velocity_63_Source_x_-0.525_Source_y_0.525.txt,-0.525,0.450,-0.525,0.525
Vertical_velocity_63_Source_x_-0.45_Source_y_0.45.txt,-0.525,0.450,-0.450,0.450
mirror_Vertical_velocity_63_Source_x_0.45_Source_y_-0.45.txt,0.525,-0.450,0.450,-0.450
mirror_Vertical_velocity_63_Source_x_0.525_Source_y_-0.525.txt,0.525,-0.450,0.525,-0.525
mirror_Vertical_velocity_63_Source_x_0.525_Source_y_-0.375.txt,0.525,-0.450,0.525,-0.375
mirror_Vertical_velocity_63_Source_x_0.6_Source_y_-0.45.txt,0.525,-0.450,0.600,-0.450
mirror_Vertical_velocity_63_Source_x_0.45_Source_y_0.45.txt,0.525,0.450,0.450,0.450
mirror_Vertical_velocity_63_Source_x_0.525_Source_y_0.375.txt,0.525,0.450,0.525,0.375
mirror_Vertical_velocity_63_Source_x_0.525_Source_y_0.525.txt,0.525,0.450,0.525,0.525
mirror_Vertical_velocity_63_Source_x_0.6_Source_y_0.45.txt,0.525,0.450,0.600,0.450
mirror_Vertical_velocity_64_Source_x_-0.45_Source_y_-0.45.txt,-0.375,-0.450,-0.450,-0.450
mirror_Vertical_velocity_64_Source_x_-0.375_Source_y_-0.525.txt,-0.375,-0.450,-0.375,-0.525
mirror_Vertical_velocity_64_Source_x_-0.375_Source_y_-0.375.txt,-0.375,-0.450,-0.375,-0.375
mirror_Vertical_velocity_64_Source_x_-0.3_Source_y_-0.45.txt,-0.375,-0.450,-0.300,-0.450
Vertical_velocity_64_Source_x_-0.45_Source_y_0.45.txt,-0.375,0.450,-0.450,0.450
Vertical_velocity_64_Source_x_-0.375_Source_y_0.375.txt,-0.375,0.450,-0.375,0.375
Vertical_velocity_64_Source_x_-0.375_Source_y_0.525.txt,-0.375,0.450,-0.375,0.525
Vertical_velocity_64_Source_x_-0.3_Source_y_0.45.txt,-0.375,0.450,-0.300,0.450
mirror_Vertical_velocity_64_Source_x_0.3_Source_y_-0.45.txt,0.375,-0.450,0.300,-0.450
mirror_Vertical_velocity_64_Source_x_0.375_Source_y_-0.525.txt,0.375,-0.450,0.375,-0.525
mirror_Vertical_velocity_64_Source_x_0.375_Source_y_-0.375.txt,0.375,-0.450,0.375,-0.375
mirror_Vertical_velocity_64_Source_x_0.45_Source_y_-0.45.txt,0.375,-0.450,0.450,-0.450
mirror_Vertical_velocity_64_Source_x_0.3_Source_y_0.45.txt,0.375,0.450,0.300,0.450
mirror_Vertical_velocity_64_Source_x_0.375_Source_y_0.375.txt,0.375,0.450,0.375,0.375
mirror_Vertical_velocity_64_Source_x_0.375_Source_y_0.525.txt,0.375,0.450,0.375,0.525
mirror_Vertical_velocity_64_Source_x_0.45_Source_y_0.45.txt,0.375,0.450,0.450,0.450
mirror_Vertical_velocity_65_Source_x_-0.3_Source_y_-0.45.txt,-0.225,-0.450,-0.300,-0.450
mirror_Vertical_velocity_65_Source_x_-0.225_Source_y_-0.525.txt,-0.225,-0.450,-0.225,-0.525
mirror_Vertical_velocity_65_Source_x_-0.225_Source_y_-0.375.txt,-0.225,-0.450,-0.225,-0.375
mirror_Vertical_velocity_65_Source_x_-0.15_Source_y_-0.45.txt,-0.225,-0.450,-0.150,-0.450
Vertical_velocity_65_Source_x_-0.3_Source_y_0.45.txt,-0.225,0.450,-0.300,0.450
Vertical_velocity_65_Source_x_-0.225_Source_y_0.375.txt,-0.225,0.450,-0.225,0.375
Vertical_velocity_65_Source_x_-0.225_Source_y_0.525.txt,-0.225,0.450,-0.225,0.525
Vertical_velocity_65_Source_x_-0.15_Source_y_0.45.txt,-0.225,0.450,-0.150,0.450
mirror_Vertical_velocity_65_Source_x_0.15_Source_y_-0.45.txt,0.225,-0.450,0.150,-0.450
mirror_Vertical_velocity_65_Source_x_0.225_Source_y_-0.525.txt,0.225,-0.450,0.225,-0.525
mirror_Vertical_velocity_65_Source_x_0.225_Source_y_-0.375.txt,0.225,-0.450,0.225,-0.375
mirror_Vertical_velocity_65_Source_x_0.3_Source_y_-0.45.txt,0.225,-0.450,0.300,-0.450
mirror_Vertical_velocity_65_Source_x_0.15_Source_y_0.45.txt,0.225,0.450,0.150,0.450
mirror_Vertical_velocity_65_Source_x_0.225_Source_y_0.375.txt,0.225,0.450,0.225,0.375
mirror_Vertical_velocity_65_Source_x_0.225_Source_y_0.525.txt,0.225,0.450,0.225,0.525
mirror_Vertical_velocity_65_Source_x_0.3_Source_y_0.45.txt,0.225,0.450,0.300,0.450
mirror_Vertical_velocity_66_Source_x_-0.15_Source_y_-0.45.txt,-0.075,-0.450,-0.150,-0.450
mirror_Vertical_velocity_66_Source_x_-0.075_Source_y_-0.525.txt,-0.075,-0.450,-0.075,-0.525
mirror_Vertical_velocity_66_Source_x_-0.075_Source_y_-0.375.txt,-0.075,-0.450,-0.075,-0.375
mirror_Vertical_velocity_66_Source_x_0_Source_y_-0.45.txt,-0.075,-0.450,0.000,-0.450
Vertical_velocity_66_Source_x_-0.15_Source_y_0.45.txt,-0.075,0.450,-0.150,0.450
Vertical_velocity_66_Source_x_-0.075_Source_y_0.375.txt,-0.075,0.450,-0.075,0.375
Vertical_velocity_66_Source_x_-0.075_Source_y_0.525.txt,-0.075,0.450,-0.075,0.525
Vertical_velocity_66_Source_x_0_Source_y_0.45.txt,-0.075,0.450,0.000,0.450
mirror_Vertical_velocity_66_Source_x_-0_Source_y_-0.45.txt,0.075,-0.450,0.000,-0.450
mirror_Vertical_velocity_66_Source_x_0.075_Source_y_-0.525.txt,0.075,-0.450,0.075,-0.525
mirror_Vertical_velocity_66_Source_x_0.075_Source_y_-0.375.txt,0.075,-0.450,0.075,-0.375
mirror_Vertical_velocity_66_Source_x_0.15_Source_y_-0.45.txt,0.075,-0.450,0.150,-0.450
mirror_Vertical_velocity_66_Source_x_-0_Source_y_0.45.txt,0.075,0.450,0.000,0.450
mirror_Vertical_velocity_66_Source_x_0.075_Source_y_0.375.txt,0.075,0.450,0.075,0.375
mirror_Vertical_velocity_66_Source_x_0.075_Source_y_0.525.txt,0.075,0.450,0.075,0.525
mirror_Vertical_velocity_66_Source_x_0.15_Source_y_0.45.txt,0.075,0.450,0.150,0.450
mirror_Vertical_velocity_67_Source_x_-1.35_Source_y_-0.45.txt,-1.350,-0.375,-1.350,-0.450
mirror_Vertical_velocity_67_Source_x_-1.35_Source_y_-0.3.txt,-1.350,-0.375,-1.350,-0.300
mirror_Vertical_velocity_67_Source_x_-1.27_Source_y_-0.375.txt,-1.350,-0.375,-1.275,-0.375
Vertical_velocity_67_Source_x_-1.35_Source_y_0.3.txt,-1.350,0.375,-1.350,0.300
Vertical_velocity_67_Source_x_-1.35_Source_y_0.45.txt,-1.350,0.375,-1.350,0.450
Vertical_velocity_67_Source_x_-1.275_Source_y_0.375.txt,-1.350,0.375,-1.275,0.375
mirror_Vertical_velocity_67_Source_x_1.27_Source_y_-0.375.txt,1.350,-0.375,1.275,-0.375
mirror_Vertical_velocity_67_Source_x_1.35_Source_y_-0.45.txt,1.350,-0.375,1.350,-0.450
mirror_Vertical_velocity_67_Source_x_1.35_Source_y_-0.3.txt,1.350,-0.375,1.350,-0.300
mirror_Vertical_velocity_67_Source_x_1.27_Source_y_0.375.txt,1.350,0.375,1.275,0.375
mirror_Vertical_velocity_67_Source_x_1.35_Source_y_0.3.txt,1.350,0.375,1.350,0.300
mirror_Vertical_velocity_67_Source_x_1.35_Source_y_0.45.txt,1.350,0.375,1.350,0.450
mirror_Vertical_velocity_68_Source_x_-1.27_Source_y_-0.375.txt,-1.200,-0.375,-1.275,-0.375
mirror_Vertical_velocity_68_Source_x_-1.2_Source_y_-0.45.txt,-1.200,-0.375,-1.200,-0.450
mirror_Vertical_velocity_68_Source_x_-1.2_Source_y_-0.3.txt,-1.200,-0.375,-1.200,-0.300
mirror_Vertical_velocity_68_Source_x_-1.12_Source_y_-0.375.txt,-1.200,-0.375,-1.125,-0.375
Vertical_velocity_68_Source_x_-1.275_Source_y_0.375.txt,-1.200,0.375,-1.275,0.375
Vertical_velocity_68_Source_x_-1.2_Source_y_0.3.txt,-1.200,0.375,-1.200,0.300
Vertical_velocity_68_Source_x_-1.2_Source_y_0.45.txt,-1.200,0.375,-1.200,0.450
Vertical_velocity_68_Source_x_-1.125_Source_y_0.375.txt,-1.200,0.375,-1.125,0.375
mirror_Vertical_velocity_68_Source_x_1.12_Source_y_-0.375.txt,1.200,-0.375,1.125,-0.375
mirror_Vertical_velocity_68_Source_x_1.2_Source_y_-0.45.txt,1.200,-0.375,1.200,-0.450
mirror_Vertical_velocity_68_Source_x_1.2_Source_y_-0.3.txt,1.200,-0.375,1.200,-0.300
mirror_Vertical_velocity_68_Source_x_1.27_Source_y_-0.375.txt,1.200,-0.375,1.275,-0.375
mirror_Vertical_velocity_68_Source_x_1.12_Source_y_0.375.txt,1.200,0.375,1.125,0.375
mirror_Vertical_velocity_68_Source_x_1.2_Source_y_0.3.txt,1.200,0.375,1.200,0.300
mirror_Vertical_velocity_68_Source_x_1.2_Source_y_0.45.txt,1.200,0.375,1.200,0.450
mirror_Vertical_velocity_68_Source_x_1.27_Source_y_0.375.txt,1.200,0.375,1.275,0.375
mirror_Vertical_velocity_69_Source_x_-1.12_Source_y_-0.375.txt,-1.050,-0.375,-1.125,-0.375
mirror_Vertical_velocity_69_Source_x_-1.05_Source_y_-0.45.txt,-1.050,-0.375,-1.050,-0.450
mirror_Vertical_velocity_69_Source_x_-1.05_Source_y_-0.3.txt,-1.050,-0.375,-1.050,-0.300
mirror_Vertical_velocity_69_Source_x_-0.975_Source_y_-0.375.txt,-1.050,-0.375,-0.975,-0.375
Vertical_velocity_69_Source_x_-1.125_Source_y_0.375.txt,-1.050,0.375,-1.125,0.375
Vertical_velocity_69_Source_x_-1.05_Source_y_0.3.txt,-1.050,0.375,-1.050,0.300
Vertical_velocity_69_Source_x_-1.05_Source_y_0.45.txt,-1.050,0.375,-1.050,0.450
Vertical_velocity_69_Source_x_-0.975_Source_y_0.375.txt,-1.050,0.375,-0.975,0.375
mirror_Vertical_velocity_69_Source_x_0.975_Source_y_-0.375.txt,1.050,-0.375,0.975,-0.375
mirror_Vertical_velocity_69_Source_x_1.05_Source_y_-0.45.txt,1.050,-0.375,1.050,-0.450
mirror_Vertical_velocity_69_Source_x_1.05_Source_y_-0.3.txt,1.050,-0.375,1.050,-0.300
mirror_Vertical_velocity_69_Source_x_1.12_Source_y_-0.375.txt,1.050,-0.375,1.125,-0.375
mirror_Vertical_velocity_69_Source_x_0.975_Source_y_0.375.txt,1.050,0.375,0.975,0.375
mirror_Vertical_velocity_69_Source_x_1.05_Source_y_0.3.txt,1.050,0.375,1.050,0.300
mirror_Vertical_velocity_69_Source_x_1.05_Source_y_0.45.txt,1.050,0.375,1.050,0.450
mirror_Vertical_velocity_69_Source_x_1.12_Source_y_0.375.txt,1.050,0.375,1.125,0.375
mirror_Vertical_velocity_70_Source_x_-0.975_Source_y_-0.375.txt,-0.900,-0.375,-0.975,-0.375
mirror_Vertical_velocity_70_Source_x_-0.9_Source_y_-0.45.txt,-0.900,-0.375,-0.900,-0.450
mirror_Vertical_velocity_70_Source_x_-0.9_Source_y_-0.3.txt,-0.900,-0.375,-0.900,-0.300
mirror_Vertical_velocity_70_Source_x_-0.825_Source_y_-0.375.txt,-0.900,-0.375,-0.825,-0.375
Vertical_velocity_70_Source_x_-0.975_Source_y_0.375.txt,-0.900,0.375,-0.975,0.375
Vertical_velocity_70_Source_x_-0.9_Source_y_0.3.txt,-0.900,0.375,-0.900,0.300
Vertical_velocity_70_Source_x_-0.9_Source_y_0.45.txt,-0.900,0.375,-0.900,0.450
